id	encoding	tamanho_bytes	tamanho_bytes_traducao	offset	texto	texto_traduzido	diferenca_bytes	tem_overflow	percentual_diferenca
855	shift_jis	47	44	0x6a1fb	.entered. Snake learns from Otacon how to use	.inseridos.Snake aprende do Otacon como usar	-3	False	-6.4
856	shift_jis	50	61	0x6a22b	1the detonation code emergency override key, but	1a chave de anulacao do codigo de detonacao mas	11	True	22.0
857	shift_jis	52	49	0x6a25e	3before having a chance to use it, he gets shot by	3antes de ter chance de usa-la ele eh baleado por	-3	False	-5.8
858	shift_jis	51	50	0x6a293	2Ocelot and drops the key to a lower level. Snake	2Ocelot e  a chave cai num nivel inferior.Snake	-1	False	-2.0
859	shift_jis	53	49	0x6a2c7	4successfully gets the key in the drainage ditch on	4pega a chave com sucesso no canal de drenagem no	-4	False	-7.5
860	shift_jis	54	49	0x6a2fd	5the first floor of the underground maintenance base,	5andar-1 da base de manutencao subterranea,	-5	False	-9.3
861	shift_jis	50	42	0x6a334	1returns to the command room on the third floor,	1volta a sala de comando no terceiro andar,	-8	False	-16.0
862	shift_jis	52	52	0x6a367	3and enters the first PAL code with the key's shape	3e insere o primeiro PAL code com a chave na	0	False	0.0
863	shift_jis	23	23	0x6a39c	at room temperature .	temperatura ambiente.	0	False	0.0
864	shift_jis	53	48	0x6a408	4Snake tries to stop the nuclear launch by using the	4Snake tenta parar o lancamento nuclear usando a	-5	False	-9.4
865	shift_jis	50	63	0x6a43e	1detonation code emergency override key. The key	1chave de anulacao de detonacao.A chave	13	True	26.0
866	shift_jis	50	54	0x6a471	1is made of shape memory alloy and changes shape	1eh feita de liga com memoria e muda de forma	-5	True	8.0
867	shift_jis	50	51	0x6a4a4	1in three ways according to temperature. The key	1de 3 maneiras de acordo com temperatura.A chave	-2	True	2.0
868	shift_jis	52	49	0x6a4d7	3at each of the three shapes is to be entered into	3em cada uma das tres formas deve ser inserida no	-3	False	-5.8
869	shift_jis	50	50	0x6a50c	1each matching terminal. Completing entry of the	1terminal correspondente.Completando a insercao	0	False	0.0
870	shift_jis	48	56	0x6a53f	/PAL code with the room-temperature-shape key,	/dos codigos PAL com a chave especial,	0	True	16.7
871	shift_jis	48	44	0x6a570	/Snake changed the key to the cold temperature	/Snake mudou a chave p/ forma de temperatura	-4	False	-8.3
872	shift_jis	47	39	0x6a5a1	.shape and entered the second PAL code in the	.fria e inseriu o segundo PAL code na	-8	False	-17.0
873	shift_jis	15	16	0x6a5d1	command room.	sala comando.	-2	True	6.7
874	shift_jis	46	49	0x6a63b	-Snake completed the entry of the second PAL	-Snake inseriu o segundo PAL code	-11	True	6.5
875	shift_jis	50	46	0x6a66a	1code. To enter the third PAL code, Snake has to	1.P/ inserir o terceiro PAL code Snake tem q	-4	False	-8.0
876	shift_jis	51	37	0x6a69d	2warm the key to get it into the warm-temperature	2esquentar a chave p/ leva-la a forma quente.	-14	False	-27.5
877	shift_jis	50	64	0x6a6d1	1shape. When Snake gets on the cargo elevator to	1Quando Snake pega o elevador de carga p/	14	True	28.0
878	shift_jis	49	40	0x6a704	0head to the blast furnace -- the warmest place	0ir ao alto-forno -- o lugar mais quente	-9	False	-18.4
879	shift_jis	43	46	0x6a736	*in the base -- he gets a Codec call from	*da base; ele recebe uma ligacao Codec do	-2	True	7.0
880	shift_jis	16	14	0x6a762	Master Miller.	Master Miller.	-2	False	-12.5
881	shift_jis	56	57	0x6a7c1	7Master tells Snake, who is trying to stop the nuclear	7Master conta a Snake, q busca parar o lancamento	-2	True	1.8
882	shift_jis	48	49	0x6a7fa	/launch by using the detonation code emergency	/nuclear usando chave de anulacao de detonacao	-2	True	2.1
883	shift_jis	50	52	0x6a82b	1override key, of the assassination virus weapon	1sobre a arma de assassinato	-4	True	4.0
884	shift_jis	49	34	0x6a85e	0FoxDie and that Naomi was the one who used it.	0FoxDie e q Naomi foi quem a usou.	-15	False	-30.6
885	shift_jis	47	39	0x6a890	.When Snake was unsure of whether or not this	.Quando Snake nao tinha certeza se isso era	-8	False	-17.0
886	shift_jis	48	48	0x6a8c0	/was true, Campbell tells Snake that Naomi was	/verdade Campbell conta ao Snake q Naomi foi	0	False	0.0
887	shift_jis	46	39	0x6a8f1	-arrested for spying. Filled with suspicion,	-presa por espionagem.Cheio de suspeita,	-7	False	-15.2
888	shift_jis	48	43	0x6a920	/Snake changes the key to the warm temperature	/Snake muda a chave p/ forma de temperatura	-5	False	-10.4
889	shift_jis	55	46	0x6a951	6shape at the blast furnace, takes the cargo elevator,	6quente no alto-forno pega o elevador de carga,	-9	False	-16.4
890	shift_jis	52	47	0x6a989	3and heads for the command room to enter the third	3e vai p/ sala de comando p/ inserir o terceiro	-5	False	-9.6
891	shift_jis	38	50	0x6a9be	%PAL code. He then gets a Codec call.	%PAL code.Ele recebe uma ligacao.	12	True	31.6
892	shift_jis	50	36	0x6aa3c	1Naomi has been arrested by Campbell. There is no	1Naomi foi presa por Campbell.Nao ha	-14	False	-28.0
893	shift_jis	53	55	0x6aa6f	4time left until the new-type of nuclear warhead is	4tempo restante ate q a nova ogiva nuclear seja	-6	True	3.8
894	shift_jis	52	51	0x6aaa5	3launched. While feeling suspicious, Snake gets to	3lancado.Enquanto se sente receoso Snake chega a	-1	False	-1.9
895	shift_jis	49	50	0x6aada	0the command room of the Metal Gear underground	0sala comando da base d manutencao subterranea	-3	True	2.0
896	shift_jis	49	46	0x6ab0c	0maintenance base and enters the third PAL code.	0do Metal Gear e insere o terceiro PAL code.	-3	False	-6.1
897	shift_jis	21	14	0x6ab78	d`%PlIMPrISPiﾉ	d`%PlIMPrISPiï¾	-7	False	-33.3
898	shift_jis	56	53	0x6ab92	7Master Miller was actually Liquid in disguise. Liquid	7Master Miller era na verdade Liquid disfarado.Liquid	-3	False	-5.4
899	shift_jis	49	49	0x6abcb	0actually had Snake pursue his mission and used	0na verdade fez Snake seguir sua missao e usou	0	False	0.0
900	shift_jis	52	47	0x6abfd	3him in order to have him enter the detonation code	3ele p/ fazer ele inserir o codigo de detonacao	-5	False	-9.6
901	shift_jis	53	48	0x6ac32	4and deactivate the PAL. After revealing all, Liquid	4e desativar o PAL.Depois de revelar tudo Liquid	-5	False	-9.4
902	shift_jis	48	42	0x6ac68	/locks Snake in the command room and pumps in	/tranca Snake na sala de comando e bombeia	-6	False	-12.5
903	shift_jis	52	55	0x6ac99	3poison gas. But with Otacon's help, Snake managed	3gas venenoso.Com a ajuda d Otacon Snake consegue	-1	True	5.8
904	shift_jis	51	43	0x6acce	2to escape. Snake sees Liquid from behind, running	2escapar.Snake ve Liquid de costas correndo	-8	False	-15.7
905	shift_jis	50	51	0x6ad02	1towards the cockpit of Metal Gear. Snake chases	1em direcao ao cockpit do M.Gear.Snake persegue	-3	True	2.0
906	shift_jis	15	7	0x6ad35	after Liquid.	Liquid.	-8	False	-53.3
907	latin-1	43	24	0x6ad72	@n`jIuIuPeUPd`%Pl^Pr^PiD	@n`jIuIuPeUPd`%Pl^Pr^PiD	-19	False	-44.2
908	shift_jis	47	41	0x6ada2	.Metal Gear has finally been activated. Liquid	.Metal Gear finalmente foi ativado.Liquid	-6	False	-12.8
909	shift_jis	45	45	0x6add2	,mocks Snake who can do nothing against the	,zomba d Snake q n pode fazer nada contra o	0	False	0.0
910	shift_jis	50	43	0x6ae00	1overwhelming fire power of the nuclear-equipped	1poder de fogo devastador do tanque andante	-7	False	-14.0
911	shift_jis	50	53	0x6ae33	1walking tank. Snake gets advice from Metal Gear	1equipado nuclear.Snake recebe conselho do eng.	-3	True	6.0
912	shift_jis	48	47	0x6ae66	/chief engineer Otacon, that if Snake destroys	/chefe do M. Gear Otacon q se Snake destruir	-1	False	-2.1
913	shift_jis	48	47	0x6ae97	"/the ""radome"", it will disable all sensors and"	/o radome vai desabilitar todos os sensores e	-3	False	-2.1
914	shift_jis	51	49	0x6aec8	2force Liquid to open the cockpit. Snake can then	2forcar Liquid a abrir o cockpit.Snake pode entao	-2	False	-3.9
915	shift_jis	46	41	0x6aefc	-shoot inside the cockpit, and could destroy	-atirar dentro do cockpit e pode destruir	-5	False	-10.9
916	shift_jis	54	45	0x6af2b	5Metal Gear. Snake shoots his Stinger missile at the	5Metal Gear.Snake atira seu missil Stinger no	-9	False	-16.7
917	shift_jis	49	48	0x6af62	0radome while dodging Metal Gear's overwhelming	0radome e desvia dos ataques devastadores	-1	False	-2.0
918	shift_jis	55	64	0x6af94	6attacks. Metal Gear's massive body finally starts to	6do M. Gear.O corpo massivo do M. Gear comeca a	-8	True	16.4
919	shift_jis	12	8	0x6afcc	shudder...	tremer..	-4	False	-33.3
920	latin-1	43	22	0x6b023	@d``ItItPe2Pd`%PlPrPi:	@d``ItItPe2Pd`%PlPrPi:	-21	False	-48.8
921	shift_jis	49	49	0x6b053	0Gray Fox has died. But now Metal Gear's radome	0Gray Fox morreu.Mas agora o radome do M. Gear	0	False	0.0
922	shift_jis	51	60	0x6b085	2is completely destroyed. Liquid opens the cockpit	2ta completamente destruido.Liquid abre o cockpit	-2	True	17.6
923	shift_jis	52	45	0x6b0b9	3door and starts attacking like wild to kill Snake.	3e comeca a atacar como louco p/ matar Snake.	-7	False	-13.5
924	shift_jis	51	53	0x6b0ee	2Snake faces this attack and fires his Stinger in	2Snake enfrenta o ataque e dispara o Stinger com	0	True	3.9
925	shift_jis	53	44	0x6b122	4anger and grief. The Stinger hits the now revealed	4raiva e tristeza.O Stinger atinge o cockpit agora	-9	False	-17.0
926	shift_jis	42	48	0x6b158	)cockpit. Metal Gear goes down in flames.	)revelado.M. Gear vai abaixo em chamas.	3	True	14.3
927	shift_jis	51	47	0x6b1d4	2Snake and Liquid engage in their final battle on	2Snake e Liquid se envolvem na batalha final no	-4	False	-7.8
928	shift_jis	49	49	0x6b208	0top of the head of Metal Gear. The air raid is	0topo da cabeca do M. Gear.O ataque aereo esta	0	False	0.0
929	shift_jis	52	60	0x6b23a	3approaching and the time bomb counter is ticking.	3se aproximando e a bomba relogio ta correndo.	-6	True	15.4
930	shift_jis	47	39	0x6b26f	.On goes the very basic fight with no weapons	.Continua a luta muito basica sem armas	-8	False	-17.0
931	shift_jis	52	47	0x6b29f	3other than their fists...At the end of the deadly	3alem dos seus punhos..No fim da batalha mortal	-5	False	-9.6
932	shift_jis	49	37	0x6b2d4	0battle between the two, Snake's finishing blow	0entre os dois o golpe final do Snake	-12	False	-24.5
933	shift_jis	42	38	0x6b306	)knocks Liquid off the top of Metal Gear.	)derruba Liquid do topo do Metal Gear.	-4	False	-9.5
934	shift_jis	50	39	0x6b380	1Trying to escape from the base, Snake and Meryl	1Tentando escapar da base Snake e Meryl	-11	False	-22.0
935	shift_jis	48	47	0x6b3b3	/hop into a jeep they found in the underground	/pulam num jeep q estava no estacionamento	-1	False	-2.1
936	shift_jis	52	47	0x6b3e4	3parking lot and drive down the escape route. After	3subterraneo e dirigem pela rota de fuga.Depois	-5	False	-9.6
937	shift_jis	52	50	0x6b419	3breaking through two checkpoints, they noticed one	3de romper dois postos de controle eles notaram um	-2	False	-3.8
938	latin-1	53	49	0x6b44e	"4jeep coming after them. ""Snake!It's not over yet!"""	4jeep vindo atras deles.Snake!Ainda nao acabou!	-6	False	-7.5
939	shift_jis	53	48	0x6b484	4It was Liquid chasing them with blood in his eyes.	4Era Liquid os perseguindo com sangue nos olhos.	-5	False	-9.4
940	shift_jis	55	51	0x6b4ba	6They shoot at each other from their jeeps. Unable to	6Eles atiram um no outro de seus jeeps.Incapazes de	-4	False	-7.3
941	shift_jis	55	52	0x6b4f2	6outrun Liquid, Snake's jeep crashes into Liquid's at	6superar Liquid o jeep do Snake bate no de Liquid na	-3	False	-5.5
942	shift_jis	33	23	0x6b52a	the exit of the escape route...	saida da rota de fuga..	-10	False	-30.3
943	shift_jis	51	40	0x6b5aa	2Trying to escape from the base, Snake and Otacon	2Tentando escapar da base Snake e Otacon	-11	False	-21.6
944	shift_jis	53	62	0x6b60f	4parking lot and drive down the escape route. After	4estacionamento e dirigem pela rota de fuga.Depois	-3	True	17.0
945	shift_jis	53	50	0x6b645	4breaking through two checkpoints, they noticed one	4de romper dois postos de controle eles notaram um	-3	False	-5.7
946	shift_jis	52	48	0x6b6b1	3It was Liquid chasing them with blood in his eyes.	3Era Liquid os perseguindo com sangue nos olhos.	-4	False	-7.7
947	shift_jis	54	51	0x6b6e6	5They shoot at each other from their jeeps. Unable to	5Eles atiram um no outro de seus jeeps.Incapazes de	-3	False	-5.6
948	shift_jis	23	22	0x8d9f8	Err not enough work !!	Err not enough work !!	-1	False	-4.3
949	shift_jis	46	43	0x3b4f9c4	-The year 1995.  Deep in South Africa, 200 km	-O ano 1995.No fundo da Africa do Sul 200km	-3	False	-6.5
950	shift_jis	46	45	0x3b4f9f3	-north of Garzburg.  Outer Heaven -- an armed	-ao norte de Garzburg.Outer Heaven, uma nacao	-1	False	-2.2
951	shift_jis	46	44	0x3b4fa22	-fortress nation established by the legendary	-fortaleza armada estabelecida pelo lendario	-2	False	-4.3
952	shift_jis	48	48	0x3b4fa51	/mercenary who was feared in combat by both his	/mercenario, temido em combate, considerado	0	False	0.0
953	shift_jis	41	32	0x3b4fa82	(friends and foes as a hero and lunatic.	(por todos como heroi e lunatico.	-9	False	-22.0
954	shift_jis	52	46	0x3b4faac	"3The ""Western"" nations have found out that a weapon"	3As nacoes Ocidentais descobriram q uma arma	-8	False	-11.5
955	shift_jis	52	43	0x3b4fae1	3of mass destruction that could rewrite war history	3dq poderia reescrever a historia da guerra	-9	False	-17.3
956	shift_jis	49	45	0x3b4fb16	0is under development at Outer Heaven. They have	0esta sendo desenvolvida em Outer Heaven.Eles	-6	False	-8.2
957	shift_jis	51	33	0x3b4fb48	2called upon the high-tech special force unit FOX-	2convocaram a unidade de forcas especiais FOX-	-18	False	-35.3
958	shift_jis	53	42	0x3b4fb7c	4HOUND to take care of the situation. In response to	4HOUND p/ cuidar da situacao. Em resposta a	-11	False	-20.8
959	shift_jis	50	47	0x3b4fbb2	1this order, Big Boss, commander-in-chief of FOX-	1essa ordem Big Boss comandante a cargo da FOX-	-3	False	-6.0
960	shift_jis	49	47	0x3b4fbe5	0HOUND sent Gray Fox, the man with the code name	0HOUND enviou Gray Fox, homem com o codinome	-2	False	-4.1
961	shift_jis	54	45	0x3b4fc17	"5""FOX"" which is given to the best member of the unit."	"5""FOX"" que eh dado ao melhor membro da unidade."	-11	False	-16.7
962	shift_jis	29	25	0x3b4fc4e	"""Operation Intrude N313""..."	"""Operacao Intrude N313"".."	-6	False	-13.8
963	shift_jis	49	42	0x3b4fc6c	"0After a few days, his last message being ""Metal"	"0Depois de dias sua ultima msg sendo ""Metal"	-8	False	-14.3
964	shift_jis	42	38	0x3b4fc9e	")Gear..."", Gray Fox is missing in action."	")Gear..."" Gray Fox desapareceu em acao."	-5	False	-9.5
965	shift_jis	52	49	0x3b4fcc9	3Taking the situation seriously, the top men of the	3Levando a situacao a serio os homens do topo das	-3	False	-5.8
966	shift_jis	46	60	0x3b4fcfe	"-""West"" again called for FOX-HOUND.  Big Boss"	-nacoes do Oeste chamaram a FOXHOUND.Big Boss	12	True	30.4
967	shift_jis	51	44	0x3b4fd2d	2selects Solid Snake, who has just recently joined	2seleciona Solid Snake q acabou de se juntar	-7	False	-13.7
968	shift_jis	49	51	0x3b4fd61	0FOX-HOUND, as the agent and entrusts everything	0 a FOX-HOUND como agente e confia td	0	True	4.1
969	shift_jis	9	6	0x3b4fd93	to him.	a ele.	-3	False	-33.3
970	shift_jis	50	38	0x3b4fd9d	1Successfully making a solo infiltration to Outer	1Fazendo uma infiltracao solo em Outer	-12	False	-24.0
971	shift_jis	50	55	0x3b4fdd0	1Heaven, Snake got in touch with local resistance	1Heaven Snake entrou em contato com membros	5	True	10.0
972	shift_jis	41	49	0x3b4fe03	(members Schneider, Diane, and Jennifer.	(da resistencia Schneider e Jennifer.	2	True	19.5
973	shift_jis	43	38	0x3b4fe2d	*With their cooperation, Snake succeeds in	*Com a cooperacao deles Snake consegue	-5	False	-11.6
974	shift_jis	47	42	0x3b4fe59	.rescuing Gray Fox. Gray Fox then laid out the	.resgatar Gray Fox.Gray Fox entao expoe os	-5	False	-10.6
975	shift_jis	47	49	0x3b4fe89	.terrifying facts about Metal Gear. Metal Gear	.fatos aterrorizantes sobre Metal Gear. Esse	0	True	4.3
976	shift_jis	39	43	0x3b4feb9	&was the development name of a nuclear	&era o nome de um tanque andante,	4	True	10.3
977	shift_jis	46	46	0x3b4fee1	-warhead-equipped two-legged walking tank. It	-bipede equipado com ogiva nuclear. Ele pode	0	False	0.0
978	shift_jis	50	51	0x3b4ff10	1can walk through even the roughest terrains that	1andar atraves de terrenos acidentados que	0	True	2.0
979	shift_jis	55	52	0x3b4ff43	6would stop normal tanks. It can conduct local warfare	6parariam tanques normais.Pode conduzir guerra local	-3	False	-5.5
980	shift_jis	54	48	0x3b4ff7b	5by itself with unique weapons like its Vulcan cannon	5sozinho com armas unicas como seu canhao Vulcan	-6	False	-11.1
981	shift_jis	53	50	0x3b4ffb2	4and anti-tank missiles. It was indeed a new-type of	4e misseis anti-tanque.Era de fato um novo tipo de	-3	False	-5.7
982	shift_jis	50	46	0x3b4ffe8	1weapon that can conduct a nuclear attack against	1arma q pode conduzir um ataque nuclear contra	-4	False	-8.0
983	shift_jis	50	55	0x3b5001b	1any place on the face of the earth from any land	1qualquer lugar na superficie	-12	True	10.0
984	shift_jis	12	11	0x3b5004e	surface...	terrestre.	-1	False	-8.3
985	shift_jis	45	43	0x3b5005b	,With Metal Gear, Outer Heaven was trying to	,Com Metal Gear, Outer Heaven tentava	-2	False	-4.4
986	shift_jis	52	52	0x3b50089	3establish its military superiority over the entire	3estabelecer sua superioridade militar no mundo	0	False	0.0
987	shift_jis	46	37	0x3b500be	-world. In order to destroy Metal Gear, Snake	-inteiro.P/ destruir Metal Gear Snake	-9	False	-19.6
988	shift_jis	52	55	0x3b500ed	3rescues Metal Gear's chief engineer Dr. Pettrovich	3resgata o eng. chefe do Metal Gear Dr.Pettrovich	-3	True	5.8
989	shift_jis	50	39	0x3b50122	1and his daughter Elen, who was taken hostage for	1e sua filha Elen q foi feita refem p/	-11	False	-22.0
990	shift_jis	50	44	0x3b50155	1her father to continue with his development, and	1seu pai continuar com seu desenvolvimento e	-6	False	-12.0
991	shift_jis	54	48	0x3b50188	5hears from Dr. Pettrovich how to destroy Metal Gear.	5ouve do Dr.Pettrovich como destruir Metal Gear.	-6	False	-11.1
992	shift_jis	43	42	0x3b501bf	*However, as Snake approaches the heart of	*Porem qndo Snake se aproxima do coracao	-1	False	-2.3
993	shift_jis	44	40	0x3b501eb	+Outer Heaven and Metal Gear, well-designed	+de Outer Heaven e M. Gear, armadilhas sao	-4	False	-9.1
994	shift_jis	49	66	0x3b50218	0traps are set all around Snake -- as if all his	0postas ao redor do Snake, como se todas suas	17	True	34.7
995	shift_jis	42	39	0x3b5024a	)actions are being leaked to the enemy...	)acoes estivessem vazando pro inimigo..	-3	False	-7.1
996	shift_jis	54	40	0x3b50275	5In the midst of escalating battle, the leader of the	5No meio da batalha crescente o lider da	-14	False	-25.9
997	shift_jis	51	38	0x3b502ac	2resistance, Schneider falls into the hands of the	2resistencia Schneider cai nas maos do	-13	False	-25.5
998	shift_jis	47	46	0x3b502e0	.enemy, and Snake himself gets injured through	.inimigo e Snake fica ferido devido	-1	False	-2.1
999	shift_jis	45	36	0x3b50310	,the deadly battles with Outer Heaven's best	,as batalhas mortais com os melhores	-9	False	-20.0
1000	shift_jis	14	12	0x3b5033e	mercenaries.	mercenarios.	-2	False	-14.3
1001	shift_jis	45	43	0x3b5034d	,But Snake's indomitable spirit leads him to	,Mas o espirito indomavel do Snake o leva ao	-2	False	-4.4
1002	shift_jis	51	34	0x3b5037b	2the 100th floor basement of the secret base where	2subsolo da base secreta onde	-17	False	-33.3
1003	shift_jis	49	48	0x3b503af	0Metal Gear was developed.  Evading the powerful	0Metal Gear foi desenvolvido.Evadindo o poderoso	-1	False	-2.0
1004	shift_jis	46	46	0x3b503e1	-defense system that wipes out all intruders,	-sistema de defesa q elimina os intrusos,	0	False	0.0
1005	shift_jis	47	41	0x3b50410	.Snake ultimately succeeds in destroying Metal	.Snake finalmente consegue destruir Metal	-6	False	-12.8
1006	shift_jis	7	5	0x3b50440	Gear.	Gear.	-2	False	-28.6
1007	shift_jis	46	41	0x3b50448	-Snake tries to escape from Outer Heaven upon	-Snake tenta escapar de Outer Heaven apos	-5	False	-10.9
1008	shift_jis	46	35	0x3b50477	-completing the mission.  However, during the	-completar a missao.Porem durante a	-11	False	-23.9
1009	shift_jis	45	62	0x3b504a6	,escape he was confronted by one man -- FOX-	,fuga ele foi confrontado pelo comandante-	17	True	37.8
1010	shift_jis	46	31	0x3b504d4	-HOUND commander-in-chief Big Boss.  Big Boss	-da FOX-HOUND Big Boss.Big Boss	-15	False	-32.6
1011	shift_jis	48	36	0x3b50503	/laughs at the astounded Snake and tells him of	/ri do Snake atordoado e conta a ele	-12	False	-25.0
1012	shift_jis	30	27	0x3b50534	the truth about his mission.	a verdade sobre sua missao.	-3	False	-10.0
1013	shift_jis	49	49	0x3b50553	0While serving as the commander-in-chief of FOX-	0Enquanto servia como comandante-chefe da FOX-	0	False	0.0
1014	shift_jis	47	39	0x3b50585	.HOUND, Big Boss also ran a mercenary dispatch	.HOUND Big Boss tbm dirigia uma empresa	-8	False	-17.0
1015	shift_jis	47	59	0x3b505b5	.company utilizing his connections and capital	.de mercenarios usando suas conexoes e $$ de	12	True	25.5
1016	shift_jis	27	30	0x3b505e5	from his years as a merc.	seus anos como mercenario	0	True	11.1
1017	shift_jis	48	67	0x3b50601	/He was planning to build this company a larger	/Ele planejava construir p/ a empresa um espaco	19	True	39.6
1018	shift_jis	51	43	0x3b50632	2military establishment, and he built Outer Heaven	2militar maior e ele construiu Outer Heaven	-8	False	-15.7
1019	shift_jis	50	47	0x3b50666	1as its base.  His purpose for sending the rookie	1como sua base.Seu proposito ao enviar o novato	-3	False	-6.0
1020	shift_jis	48	42	0x3b50699	/Snake to Outer Heaven was to cause information	/Snake p/ Outer Heaven era confundir	-6	False	-12.5
1021	shift_jis	31	34	0x3b506ca	"confusion against the ""West""."	"o Ocidente""."	0	True	9.7
1022	shift_jis	45	40	0x3b506ea	,However, Big Boss's miscalculated, he never	,Porem Big Boss calculou errado ele nunca	-5	False	-11.1
1023	shift_jis	46	36	0x3b50718	-thought that Snake would make it this far...	-pensou q Snake chegaria tao longe..	-10	False	-21.7
1024	shift_jis	48	42	0x3b50747	/Having lost Metal Gear, Big Boss activates the	/Tendo perdido Metal Gear Big Boss ativa o	-6	False	-12.5
1025	shift_jis	50	48	0x3b50778	1self destruction system of the underground base.	1sistema de auto destruicao da base subterranea.	-2	False	-4.0
1026	shift_jis	47	54	0x3b507ab	.While the countdown to destruction continues,	.Enquanto a contagem p/ destruicao continua,	-4	True	14.9
1027	shift_jis	37	25	0x3b507db	$his scream echoes in the emptiness.	$seu grito ecoa no vazio.	-12	False	-32.4
1028	shift_jis	35	34	0x3b50801	"""""You have gone too far. Too far!"""	Vc foi muito longe.Longe demais!	-2	False	-2.9
1029	shift_jis	49	32	0x3b50828	0On the 100th floor basement, the battle between	0No subsolo a batalha entre dois	-17	False	-34.7
1030	shift_jis	43	43	0x3b5085a	*two men commences -- free of ideology and	*homens comeca -- livre de ideologia e	0	False	0.0
1031	shift_jis	13	10	0x3b50886	politics...	politica..	-3	False	-23.1
1032	shift_jis	42	38	0x3b50894	)The armed fortress nation, Outer Heaven,	)A nacao fortaleza armada Outer Heaven,	-4	False	-9.5
1033	shift_jis	48	42	0x3b508bf	/collapsed. The impenetrable fortress made from	/desabou.A fortaleza impenetravel feita da	-6	False	-12.5
1034	shift_jis	47	42	0x3b508f0	.the best military technology, and occupied by	.melhor tecnologia militar e ocupada pelos	-5	False	-10.6
1035	shift_jis	44	42	0x3b50920	+the toughest mercenaries burned in flames.	+mercenarios mais duros queimou em chamas.	-2	False	-4.5
1036	shift_jis	50	53	0x3b5094d	1Behind him, the flames reached skyward, as Outer	1Atras dele chamas chegam ao ceu enquanto Outer	0	True	6.0
1037	shift_jis	47	57	0x3b50980	.Heaven fell, leaving Solid Snake all alone...	.Heaven caiu deixando Solid Snake sozinho..	-4	True	21.3
1038	shift_jis	46	54	0x3b509b3	-1999, the world was facing an energy crisis.	-1999 o mundo enfrentava crise energetica.	5	True	17.4
1039	shift_jis	51	37	0x3b509e2	2It was obvious that the supply of petroleum would	2Era obvio q o suprimento de petroleo	-14	False	-27.5
1040	shift_jis	45	39	0x3b50a16	,run out faster than expected.  However, the	,acabaria mais rapido q esperado.Porem o	-6	False	-13.3
1041	shift_jis	48	58	0x3b50a44	/development of an alternate energy resource is	/desenvolvimento de um recurso alternativo esta	-1	True	20.8
1042	shift_jis	50	39	0x3b50a75	1far from completion.  The price of petroleum has	1longe da conclusao.O preco do petroleo	-11	False	-22.0
1043	shift_jis	52	48	0x3b50aa8	3skyrocketed and the world economy is in confusion.	3disparou e a economia mundial ta em confusao.	-6	False	-7.7
1044	shift_jis	51	44	0x3b50add	2The 21st century was expected to be one of chaos.	2O seculo 21 era esperado p/ ser um de caos.	-7	False	-13.7
1045	shift_jis	51	46	0x3b50b11	2One man's invention changed the entire situation.	2A invencao de um homem mudou toda a situacao.	-5	False	-9.8
1046	shift_jis	53	47	0x3b50b45	4A Czech genius and biologist Dr. Kio Marv, invented	4Um genio e biologo tcheco Dr.Kio Marv inventou	-6	False	-11.3
1047	shift_jis	51	48	0x3b50b7b	"2""OILIX"" a microorganism that refines petroleum to"	2OILIX um microorganismo q refina petroleo p/	-5	False	-5.9
1048	shift_jis	46	53	0x3b50baf	-produce a highly purified form of petroleum.	-produzir uma forma purificada de petroleo.	-3	True	15.2
1049	shift_jis	51	54	0x3b50bde	2The world was filled with hope upon the discovery	2O mundo teve nova esperanca com a descoberta	-6	True	5.9
1050	shift_jis	52	52	0x3b50c12	3of this messiah to solve the energy crisis, but at	3capaz de resolver a crise energetica mas ao	0	False	0.0
1051	shift_jis	51	48	0x3b50c47	2the same time the world entered a time of tension	2mesmo tempo o mundo entrou numa epoca de tensao	-3	False	-5.9
1052	shift_jis	27	21	0x3b50c7b	regarding this new algae.	sobre esta nova alga.	-6	False	-22.2
1053	shift_jis	52	56	0x3b50c97	3Just when the whole world's attention was drawn to	3Justo quando a atencao do mundo foi atraida pro	-4	True	7.7
1054	shift_jis	49	46	0x3b50ccc	0OILIX and Dr. Marv, he gets abducted by someone	0OILIX e Dr.Marv ele eh sequestrado por alguem	-3	False	-6.1
1055	shift_jis	47	42	0x3b50cfe	.and disappears.  Nations begin investigations	.e desaparece.Nacoes comecam investigacoes	-5	False	-10.6
1056	shift_jis	42	40	0x3b50d2e	)immediately, and a name soon appeared...	)imediatamente e um nome logo apareceu..	-2	False	-4.8
1057	shift_jis	18	16	0x3b50d59	"""Zanzibar Land""."	"""Zanzibar Land."	-4	False	-11.1
1058	shift_jis	48	48	0x3b50d6f	/Zanzibar Land was a democratic military regime	/Zanzibar era um regime militar democratico que	0	False	0.0
1059	shift_jis	49	47	0x3b50da0	0that suddenly appeared in Central Asia in 1997.	0apareceu de repente na Asia Central em 1997.	-2	False	-4.1
1060	shift_jis	46	45	0x3b50dd2	-When their uprising took place, the CIS army	-Qndo a revolta aconteceu o exercito da CEI	-1	False	-2.2
1061	shift_jis	47	45	0x3b50e01	.formed around Russia sends a suppressive unit	.formado ao redor da Russia envia uma unidade	-2	False	-4.3
1062	shift_jis	49	56	0x3b50e31	0immediately. Zanzibar Land resists by gathering	0imediatamente.Zanzibar resiste reunindo	2	True	14.3
