id	encoding	offset	tamanho_bytes	texto	texto_traduzido	tamanho_bytes_traduzido	diferenca_bytes	tem_overflow	percentual_diferenca
2854	shift_jis	0x9332958	107	You should be able to confuse their sensors briefly with your chaff. Get past them while they are disabled!	Vc deveria conseguir confundir seus sensores brevemente com seu chaff. Passe por elas enquanto estao desabilitadas!	115	8	True	7.5
2922	shift_jis	0x97a3960	96	Psychics range in power from those who can bend spoons to those who can cause natural disasters.	Psiquicos variam em poder daqueles q podem dobrar colheres ate aqueles q podem causar desastres naturais	104	8	True	8.3
2945	shift_jis	0x9957900	63	Keep your eyes and ears open and when you see a chance take it.	Mantenha seus olhos e ouvidos abertos e quando vir uma chance aproveite	71	8	True	12.7
3022	shift_jis	0x9d85064	27	Snake strafe those guards!!	Snake metralhada naqueles guardas!!	35	8	True	29.6
3070	shift_jis	0xa03207c	77	If you use a gas mask you should be able to survive that gas for a long time.	Se vc usar uma mascara de gas deveria conseguir sobreviver aquele gas por muito tempo	85	8	True	10.4
3333	shift_jis	0xad7a09c	142	Those are wolf dogs in there. Just like their name they're a cross between huskies and Alaskan wolves. They were bred to be used as sled dogs.	Aqueles sao caes-lobo la dentro. Como o nome eles sao um cruzamento entre huskies e lobos do Alasca. Foram criados pra serem usados como caes de treno	150	8	True	5.6
3389	shift_jis	0xb15b0b8	82	Don't suddenly look into the dark. Look slowly from a light area to a darker area.	Nao olhe de repente pro escuro. Olhe lentamente de uma area clara pra uma area mais escura	90	8	True	9.8
1206	shift_jis	0x32e737c	14	You're no POW.	Vc nao eh prisioneiro	21	7	True	50.0
477	shift_jis	0xd9c74c	28	just a retired old warhorse.	so um veterano de guerra aposentado	35	7	True	25.0
276	latin-1	0x7f33fc	36	Most of them were|from a merc agency	A maioria era|de uma agencia de mercenarios	43	7	True	19.4
2268	shift_jis	0x6a0fae8	107	I'm sorry. The signal is too weak to locate its source. But I'm sure he's near you...somewhere on the base.	Sinto muito. O sinal esta fraco pra localizar a origem. Mas tenho certeza q ele esta perto..em algum lugar da base	114	7	True	6.5
2012	shift_jis	0x5dc62f4	51	Those statues were modeled after Mantis' real face.	Aquelas estatuas foram modeladas segundo o rosto do Mantis	58	7	True	13.7
2698	shift_jis	0x8757a04	97	In 1970 all five nuclear powers America the Soviet Union France England and China signed the NPT.	Em 1970 todas as 5 potencias nucleares America Uniao Sovietica Franca Inglaterra e China assinaram o TNP	104	7	True	7.2
2356	latin-1	0x6f0609c	70	There's a Chinese proverb: 'The mind cannot be in two places at once.'	Ha um proverbio chines: 'A mente nao pode estar em 2 lugares ao mesmo tempo.'	77	7	True	10.0
3182	shift_jis	0xa52006c	38	What's wrong Snake? You caught a cold?	Oq ha de errado Snake? Vc pegou um resfriado?	45	7	True	18.4
179	latin-1	0x52da00	44	responsible for his|incredible combat skill.	responsaveis por sua|incrivel habilidade de combate	51	7	True	15.9
223	latin-1	0x647448	58	if you determine they possess|nuclear launch capabilities,	se vc determinar q eles possuem|capacidade de lancamento nuclear,	65	7	True	12.1
286	latin-1	0x7f3610	38	should be called|'simulated soldiers'.	deveriam ser chamadas|de 'soldados simulados'	45	7	True	18.4
326	latin-1	0x9e9944	49	An elite group combining|firepower and expertise.	Um grupo de elite combinando|poder de fogo e experiencia	56	7	True	14.3
349	latin-1	0xaada44	42	mobile SCUD missile|launching platforms...	plataformas moveis de|lancamento de misseis SCUD.	49	7	True	16.7
426	latin-1	0xd2c9e8	35	who know FOX-HOUND|as well as I do.	que conhecem a FOX-HOUND|tao bem quanto eu	42	7	True	20.0
462	shift_jis	0xd9c504	21	Save my niece, Meryl!	Salve minha sobrinha, Meryl!	28	7	True	33.3
482	latin-1	0xe8d964	46	She was in charge of|FOX-HOUND's gene therapy.	Ela estava encarregada da|terapia genica da FOX-HOUND	53	7	True	15.2
579	shift_jis	0x10b87c4	61	...but first, let me explain about your Soliton radar system.	..mas primeiro, deixe-me explicar sobre seu sistema de radar Soliton	68	7	True	11.5
627	shift_jis	0x139961c	39	and then all my weapons are taken away.	e depois todas as minhas armas sao confiscadas	46	7	True	17.9
695	shift_jis	0x186e88c	22	Hiding won't help you.	Se esconder nao vai te ajudar	29	7	True	31.8
769	shift_jis	0x1ba71e0	55	Don't worry. You'll land back on them once you meet me.	Nao se preocupe. Vc vai cair de volta neles quando me conhecer	62	7	True	12.7
871	shift_jis	0x20de24c	31	Ha ha. You're a real bastard...	Ha ha. Vc eh um verdadeiro desgracado.	38	7	True	22.6
888	shift_jis	0x215f170	49	Don't worry, I'm disguised in this enemy uniform.	Nao se preocupe, estou disfarcada neste uniforme inimigo	56	7	True	14.3
979	shift_jis	0x23b68e8	59	They used him to test all sorts of gene therapy techniques.	Usaram ele pra testar todos os tipos de tecnicas de terapia genica	66	7	True	11.9
1175	latin-1	0x31e5148	39	I want a sample while|he's still alive.	Quero uma amostra enquanto|ele ainda esta vivo	46	7	True	17.9
1176	latin-1	0x31e5184	53	We need it to correct the|Genome Soldiers' mutations.	Precisamos disso pra corrigir as|mutacoes dos Soldados Genom	60	7	True	13.2
1195	latin-1	0x32b19a4	50	You really wanna travel down|that long road again?	Vc realmente quer percorrer|aquela longa estrada de novo?	57	7	True	14.0
1448	shift_jis	0x3ce9cc8	45	He was being held a prisoner of Outer Heaven.	Ele estava sendo mantido prisioneiro de Outer Heaven	52	7	True	15.6
1756	shift_jis	0x4ff10b4	93	They must need a lot of power to run the base. There's probably a diesel generator somewhere.	Devem precisar de muita energia pra manter a base. Provavelmente ha um gerador diesel em algum lugar	100	7	True	7.5
1816	shift_jis	0x53e7074	72	President Baker should be somewhere around there. Hurry up and find him.	O Presidente Baker deve estar por ali em algum lugar. Se apresse e encontre ele	79	7	True	9.7
1817	shift_jis	0x53f3894	129	Also, you can't use your radar around there. Mei Ling says it's because of electronic jamming. If you want to know more, ask her.	Tbm, vc nao pode usar seu radar por ali. Mei Ling diz q eh por causa de interferencia eletronica. Se quiser saber mais, pergunte pra ela	136	7	True	5.4
1857	shift_jis	0x562d9c8	45	Not so fast. The real mission is still ahead.	Nao tao rapido. A missao real ainda esta pela frente	52	7	True	15.6
1942	shift_jis	0x5a85390	138	Not exactly. It's just that she's holding the detonation code override card keys. They're our last chance of stopping that nuclear launch.	Nao exatamente. Eh so q ela tem as chaves do cartao de anulacao do codigo de detonacao. Eh nossa ultima chance de parar aquele lancamento nuclear	145	7	True	5.1
1977	shift_jis	0x5c2a920	60	Maybe she's just feeling a little tired from all the stress?	Talvez ela so esteja se sentindo um pouco cansada de todo o stress?	67	7	True	11.7
2165	shift_jis	0x65b3894	76	Liquid is still hovering around the roof of tower B. He's waiting for you...	O Liquid ainda esta pairando ao redor do telhado da torre B. Ele esta te esperando.	83	7	True	9.2
2231	shift_jis	0x68db08c	101	Snake, is killing rats really that fun? Torturing small animals is a sign of a warped mind, you know.	Snake, matar ratos eh realmente tao divertido? Torturar animais pequenos eh sinal de mente distorcida, sabia	108	7	True	6.9
2298	shift_jis	0x6bb0284	54	So you're just going to leave Meryl there? She's hurt!	Entao vc vai simplesmente deixar a Meryl la? Ela esta ferida!	61	7	True	13.0
2331	shift_jis	0x6d19a88	65	You're right. Wow. You know all sorts of great quotes, don't you?	Vc esta certa. Nossa. Vc sabe todos os tipos de citacoes otimas, nao eh?	72	7	True	10.8
2483	shift_jis	0x7717aac	59	It was made only to temporarily store the nuclear warheads.	Foi feita apenas pra armazenar temporariamente as ogivas nucleares	66	7	True	11.9
2526	shift_jis	0x79db2cc	56	But both were stopped by a lone hero...you, Solid Snake.	Mas ambos foram parados por um heroi solitario..vc, Solid Snake	63	7	True	12.5
2528	shift_jis	0x7a331a4	64	All the ICBM silos are closely monitored by military satellites.	Todos os silos de ICBM sao monitorados de perto por satelites militares	71	7	True	10.9
2677	shift_jis	0x8513520	63	A nuclear deterrent is meaningless because emotions run so hot.	Um dissuasor nuclear nao tem sentido pq as emocoes ficam muito quentes	70	7	True	11.1
2723	shift_jis	0x88e9c40	103	An accident could lead to radioactive contamination or the materials could be hijacked by terrorists...	Um acidente poderia levar a contaminacao radioativa ou os materiais poderiam ser sequestrados por terroristas.	110	7	True	6.8
2737	shift_jis	0x8a21424	78	supposedly causes terrible long-term health problems including genetic damage.	supostamente causa problemas terriveis de saude a longo prazo incluindo dano genetico	85	7	True	9.0
2745	shift_jis	0x8adea14	118	It's called extinction processing but it's not being used much due to all the technical and economic problems with it.	Eh chamado processamento de extincao mas nao esta sendo muito usado devido a todos os problemas tecnicos e economicos com ele	125	7	True	5.9
2885	shift_jis	0x952e1f4	126	After you fire them they'll transmit their visual data to your monitor. You can control their flight freely in all directions.	Depois q vc os dispara eles vao transmitir seus dados visuais pro seu monitor. Vc pode controlar seu voo livremente em todas direcoes	133	7	True	5.6
3036	shift_jis	0x9e59934	65	I guess it's true the reality really can't live up to the legend.	Acho q eh verdade a realidade realmente nao pode viver a altura da lenda	72	7	True	10.8
3049	shift_jis	0x9ee2248	56	Stupid? Boy...thanks for the great show of confidence...	Estupido? Cara..obrigada pela grande demonstracao de confianca.	63	7	True	12.5
3060	shift_jis	0x9f81a4c	123	No. But there was no scenario where I had to work alone with a special forces soldier against a group of terrorists either.	Nao. Mas tbm nao havia cenario onde eu tinha q trabalhar sozinha com um soldado de forcas especiais contra um grupo de terroristas	130	7	True	5.7
3154	shift_jis	0xa3f5870	56	You should use your Night-Vision Goggles in dark places.	Vc deveria usar seus Oculos de Visao Noturna em lugares escuros	63	7	True	12.5
3225	shift_jis	0xa7380cc	44	Wow Snake. You're like an action movie star!	Uau Snake. Vc eh como uma estrela de filme de acao!	51	7	True	15.9
3350	shift_jis	0xaeab078	59	Snake you'll get a chance to escape. Make sure you take it.	Snake vc tera uma chance de escapar. Certifique-se de aproveita-la	66	7	True	11.9
3415	shift_jis	0xb3408bc	78	When you're trying to hide avoid places that look like the enemy might search.	Quando vc esta tentando se esconder evite lugares q parecem q o inimigo pode procurar	85	7	True	9.0
655	shift_jis	0x1559bb8	53	There's no one I'd rather have in a foxhole than you.	Eu n preferiria dividir uma trincheira com ninguem alem d vc	60	7	True	13.2
1624	shift_jis	0x450033c	39	Hey! This isn't first grade math class!	Ei! Isso nao eh matematica da primeira serie!	45	6	True	15.4
2500	shift_jis	0x782aa58	111	According to one estimate, as of the year 2005, America alone was storing over 50,000 tons of nuclear material.	Uma estimativa diz q, a partir do ano 2005, so a America estava armazenando mais de 50k toneladas de material nuclear	117	6	True	5.4
133	shift_jis	0x34666c	20	you can get anything	vc pode ter qualquer coisa	26	6	True	30.0
1457	shift_jis	0x3ce9f04	45	But we were just two soldiers doing our jobs.	Mas eramos apenas 2 soldados fazendo nosso trabalho	51	6	True	13.3
2155	shift_jis	0x652a08c	121	The way to the top is blocked, huh...Well we can worry about that later. Why don't you go and see what's happening below?	O caminho pro topo esta bloqueado, neh..Bem, podemos nos preocupar com isso depois. Pq nao vai ver oq esta acontecendo embaixo?	127	6	True	5.0
3	latin-1	0x3a64	47	That's no way to greet|an old war buddy, Snake.	Nao eh jeito de cumprimentar|um velho camarada, Snake	53	6	True	12.8
7	latin-1	0x3b34	53	That's what you call sending|armed soldiers after me?	Eh isso q vc chama de mandar|soldados armados atras de mim?	59	6	True	11.3
104	latin-1	0x2da324	44	Do we know exactly where|they're being held?	Sabemos exatamente onde|eles estao sendo mantidos?	50	6	True	13.6
131	shift_jis	0x346610	21	That used to be true,	Isso costumava ser verdade,	27	6	True	28.6
159	latin-1	0x4075e4	46	which we know may lead|to sickness or disease,	que sabemos q podem levar|a doencas ou enfermidades,	52	6	True	13.0
163	latin-1	0x4076d0	46	we can overcome all sorts|of genetic diseases,	podemos superar todos os tipos|de doencas geneticas,	52	6	True	13.0
178	latin-1	0x52d9b8	51	We've been working feverishly|to identify the genes	Temos trabalhado freneticamente|para identificar os genes	57	6	True	11.8
184	latin-1	0x52db40	59	His genomic information is|a priceless treasure to mankind.	Sua informacao genomica eh|um tesouro inestimavel p/ a humanidade	65	6	True	10.2
216	latin-1	0x6472d0	67	No, at this point they're still|video conferencing with each other.	Nao, neste momento eles ainda estao|em videoconferencia uns com os outros	73	6	True	9.0
285	latin-1	0x7f35bc	63	If you ask me, these so-called|'Next-Generation Special Forces'	Se vc me perguntar, essas chamadas|'Forcas Especiais de Nova Geracao'	69	6	True	9.5
311	latin-1	0x90ad38	58	Was there any sign recently that|something might be wrong?	Houve algum sinal recentemente de que|algo poderia estar errado?	64	6	True	10.3
357	shift_jis	0xaadc64	29	He was taken prisoner in Iraq	Ele foi feito prisioneiro no Iraque	35	6	True	20.7
384	shift_jis	0xbe0c98	35	The longest sled race in the World?	A mais longa corrida de treneos do mundo?	41	6	True	17.1
386	latin-1	0xbe0d00	46	Right now my fifty huskies|are my only family.	Agora meus cinquenta huskies|sao minha unica familia	52	6	True	13.0
418	latin-1	0xcf763c	44	But you can't race dogs|in the snow forever.	Mas vc nao pode correr com caes|na neve pra sempre	50	6	True	13.6
440	shift_jis	0xd2cc50	9	My niece,	Minha sobrinha,	15	6	True	66.7
448	shift_jis	0xd9c27c	24	He died in the Gulf War,	Ele morreu na Guerra do Golfo,	30	6	True	25.0
563	shift_jis	0x10b8414	59	Contact her if you have any questions about either of them.	Entre em contato com ela se tiver duvidas sobre qualquer um deles	65	6	True	10.2
609	shift_jis	0x11e7048	42	...and then all my weapons are taken away.	..e depois todas as minhas armas sao confiscadas	48	6	True	14.3
744	shift_jis	0x1ae7ac4	43	You think you're some kind of one-man army?	Vc se acha algum tipo de exercito de um homem so?	49	6	True	14.0
